product_id,title,authors,original_price,current_price,quantity,category,n_review,avg_rating,pages,manufacturer,cover_link,summary,group_scores,primary_group,group_score
30757184,Ngôi Nhà Nghìn Hành Lang,Diana Wynne Jones,108000,64800,1050.0,Sách tư duy - Kỹ năng sống,44,4.8,336,,https://salt.tikicdn.com/ts/product/05/29/71/a18efa3b40bd507ac8c569d756dcbffc.jpg,,"{'Chinh phục': 0.15013990309151706, 'Kiến tạo': 0.25707193066266293, 'Tri thức': 0.07076196000818943, 'Tự do': 0.21855592711390157, 'Kết nối': 0.11823517368456972, 'Đa động lực': 0.1852351054391592}",Đa động lực,0.1852351054391592
194033594,"Combo 2 Sách ID Tổng Ôn Toán Học, Sách Ôn Thi Thptqg Có Đáp Án Chi Tiết (Tập1 + Tập 2)", Moon,400000,245000,44.0,Sách tham khảo cấp III,9,5.0,750,Nhà Xuất Bản Hồng Đức,https://salt.tikicdn.com/ts/product/65/36/64/ab05a70c682253d2bc227ae30dc033ff.png,,"{'Chinh phục': 0.07055805003207183, 'Kiến tạo': 0.3143040410519564, 'Tri thức': 0.13470173187940987, 'Tự do': 0.06735086593970493, 'Kết nối': 0.06735086593970493, 'Đa động lực': 0.34573444515715207}",Đa động lực,0.34573444515715207
170708209,Montessori Toddler - Em Bé Tập Đi Montessori,Simone Davies,214000,143800,306.0,Sách Làm Cha Mẹ,27,5.0,318,Nhà Xuất Bản Phụ Nữ Việt Nam,https://salt.tikicdn.com/ts/product/60/7d/8f/ca40b672c5d278110821c033c0b64a5f.jpg,,"{'Chinh phục': 0.19775280898876407, 'Kiến tạo': 0.09438202247191013, 'Tri thức': 0.28314606741573034, 'Tự do': 0.23595505617977527, 'Kết nối': 0.18876404494382026, 'Đa động lực': 0.0}",Đa động lực,0.0
186290810,Chú Bé Rắc Rối (Tái Bản 2022),Nguyễn Nhật Ánh,38000,27300,104.0,Truyện ngắn - Tản văn - Tạp Văn,13,5.0,188,NXB Trẻ,https://salt.tikicdn.com/ts/product/9a/cf/ee/6f03cc688cfa861fa06481530872cf92.jpg,,"{'Chinh phục': 0.07301692665117822, 'Kiến tạo': 0.20909392631928309, 'Tri thức': 0.0, 'Tự do': 0.27879190175904417, 'Kết nối': 0.20909392631928309, 'Đa động lực': 0.23000331895121143}",Đa động lực,0.23000331895121143
101782486,"Làm Ra Làm, Chơi Ra Chơi (Tái Bản)",Cal Newport,159000,105000,1033.0,Sách kỹ năng làm việc,167,4.7,352,Nhà Xuất Bản Công Thương,https://salt.tikicdn.com/ts/product/25/64/8e/4992e5d750daed4720f15de18f05f8f7.jpg,,"{'Chinh phục': 0.22272616829999187, 'Kiến tạo': 0.17494128128290276, 'Tri thức': 0.1397100510245404, 'Tự do': 0.17008180124726655, 'Kết nối': 0.17494128128290276, 'Đa động lực': 0.11759941686239574}",Đa động lực,0.11759941686239574
190601858,Tạo lập kế hoạch kinh doanh for Dummies,Veechi Curtis,249000,174300,104.0,Bài học kinh doanh,10,5.0,504,Nhà Xuất Bản Công Thương,https://salt.tikicdn.com/ts/product/3c/d5/bc/fbea90d52fc7655a3b6763cef475d67e.jpg,,"{'Chinh phục': 0.5886760141282243, 'Kiến tạo': 0.13486032323664776, 'Tri thức': 0.06743016161832388, 'Tự do': 0.06743016161832388, 'Kết nối': 0.06743016161832388, 'Đa động lực': 0.07417317778015627}",Chinh phục,0.5886760141282243
84950236,Người Nhạy Cảm Trong Thế Giới Vô Cảm,Ilse Sand,85000,59500,1034.0,Sách tư duy - Kỹ năng sống,203,4.8,232,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/32/a0/20/3433c79edb388714d2afda9ae00b212c.jpg,,"{'Chinh phục': 0.16743928596139213, 'Kiến tạo': 0.2306614543693351, 'Tri thức': 0.0998927558292396, 'Tự do': 0.16709333702345533, 'Kết nối': 0.08717913236006364, 'Đa động lực': 0.24773403445651423}",Đa động lực,0.24773403445651423
971704,Tạo Lập Mô Hình Kinh Doanh (Tái bản),Alexander Osterwalder,299000,182400,4816.0,Bài học kinh doanh,307,4.7,292,,https://salt.tikicdn.com/ts/product/9e/44/66/7069cf99cc04e735ed19cefeb909adad.jpg,,"{'Chinh phục': 0.33920787252495593, 'Kiến tạo': 0.245222803566671, 'Tri thức': 0.08451853909336718, 'Tự do': 0.09404175476585927, 'Kết nối': 0.11784979394708946, 'Đa động lực': 0.11915923610205714}",Chinh phục,0.33920787252495593
1750249,Phân Tích Chứng Khoán,Benjamin Graham,499000,325001,9776.0,Sách kỹ năng làm việc,550,4.7,828,,https://salt.tikicdn.com/ts/product/e9/66/83/0585937b9639e29da6efd6c7aa8f0b3d.jpg,,"{'Chinh phục': 0.20323325635103928, 'Kiến tạo': 0.20407306319546503, 'Tri thức': 0.12534117153054797, 'Tự do': 0.16628175519630486, 'Kết nối': 0.14864581146336342, 'Đa động lực': 0.15242494226327946}",Đa động lực,0.15242494226327946
1041102,Giáo Trình Hán Ngữ Tập 1 - Quyển Thượng (Phiên Bản Mới - App),Dương Ký Châu (Chủ biên),89000,89000,417.0,Sách Học Tiếng Hoa,15,4.5,158,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,https://salt.tikicdn.com/ts/product/71/0d/e6/4d5f1138c23e5c9e88e35259536b2e82.jpg,,"{'Chinh phục': 0.08015820078924092, 'Kiến tạo': 0.18203081154301598, 'Tri thức': 0.1493269708251182, 'Tự do': 0.2233734026392264, 'Kết nối': 0.17709438275540876, 'Đa động lực': 0.1880162314479897}",Đa động lực,0.1880162314479897
168559524,Gia Đình Tỉnh Thức,Shefali Tsabary,209000,146300,447.0,Sách Làm Cha Mẹ,57,5.0,500,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/7e/9f/47/d4736c6fec48aaf34b96b7c27a6d090c.jpg,,"{'Chinh phục': 0.09746372798759552, 'Kiến tạo': 0.15062576143537487, 'Tri thức': 0.07974305017166908, 'Tự do': 0.14176542252741167, 'Kết nối': 0.3610588104995016, 'Đa động lực': 0.16934322737844723}",Kết nối,0.3610588104995016
196422807,Vivre Card - Thẻ Dữ Liệu Nhân Vật One Piece Booster Pack - Mối Uy Hiếp Ở Punk Hazard,Eiichiro Oda,25000,25000,215.0,Vivre Card - Thẻ Dữ Liệu Nhân Vật One Piece Booster Pack - Mối Uy Hiếp Ở Punk Hazard,31,5.0,,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/61/8a/a1/b6a2806660c68ff8ac93ce28a54da8fd.jpg,,"{'Chinh phục': 0.09205020920502091, 'Kiến tạo': 0.08786610878661087, 'Tri thức': 0.0, 'Tự do': 0.5564853556485356, 'Kết nối': 0.2635983263598326, 'Đa động lực': 0.0}",Tự do,0.5564853556485356
95039245,Sách Tư Duy Tâm Lý Hay Nhất - Thuật đọc tâm,,239000,160130,37.0,Sách tư duy - Kỹ năng sống,3,5.0,548,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/d6/d3/bc/aab8bb20090149d8cad6dfb0b761eff2.jpg,,"{'Chinh phục': 0.3146228101537361, 'Kiến tạo': 0.21987844118698605, 'Tri thức': 0.20378977475867002, 'Tự do': 0.17161244190203792, 'Kết nối': 0.04290311047550948, 'Đa động lực': 0.04719342152306043}",Chinh phục,0.3146228101537361
45321622,Cuộc Trốn Chạy Của Josef Mengele,Olivier Guez,100000,50000,298.0,Tiểu Thuyết,47,4.8,256,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/0d/0b/12/8c26393490190bf0b6eece3c2ca112d4.jpg,,"{'Chinh phục': 0.1933881138926046, 'Kiến tạo': 0.2167017007452704, 'Tri thức': 0.056181922415440476, 'Tự do': 0.18459774507930443, 'Kết nối': 0.2167017007452704, 'Đa động lực': 0.1324288171221097}",Đa động lực,0.1324288171221097
520358,Tuyển Tập Mario Puzo (Trọn Bộ 5 Quyển),Mario Puzo,610000,432000,4124.0,Tác phẩm kinh điển,418,4.7,,,https://salt.tikicdn.com/media/catalog/product/h/i/hinh hop mario.u115.d20160808.t170732.137133.jpg,,"{'Chinh phục': 0.241329041756275, 'Kiến tạo': 0.18489384120202648, 'Tri thức': 0.10002453704371925, 'Tự do': 0.17883174804786167, 'Kết nối': 0.11821081650621365, 'Đa động lực': 0.176710015443904}",Đa động lực,0.176710015443904
199177649,Pixi Thông Thái - Kỹ Năng Sơ Cứu,Nhiều tác giả,22000,13200,18.0,Đạo đức - Kỹ năng sống,0,0.0,32,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/f1/78/8a/4638db7122563803d99b418ac06b6364.jpg,,"{'Chinh phục': 0.0, 'Kiến tạo': 0.0, 'Tri thức': 1.0, 'Tự do': 0.0, 'Kết nối': 0.0, 'Đa động lực': 0.0}",Tri thức,1.0
145300485,Kỳ Tích Là Tên Gọi Khác Của Nỗ Lực,23thang12,124000,87001,1500.0,Truyện ngắn - Tản văn - Tạp Văn,254,4.8,224,Nhà Xuất Bản Phụ Nữ Việt Nam,https://salt.tikicdn.com/ts/product/dd/c8/d3/e0d836065faf099bc2e2f55152d741c8.jpg,,"{'Chinh phục': 0.24737013068139224, 'Kiến tạo': 0.1066939856575298, 'Tri thức': 0.09095225006871394, 'Tự do': 0.2798530771345044, 'Kết nối': 0.13467929337098022, 'Đa động lực': 0.1404512630868794}",Đa động lực,0.1404512630868794
72511282,Bộ Sách Tự Xóa Thông Minh - Bé Học Toán Mỗi Ngày (5 -7 tuổi) (Tặng Kèm Bút Xóa),.,89000,59700,942.0,Kiến thức - Bách khoa,164,4.8,26,Nhà Xuất Bản Mỹ Thuật,https://salt.tikicdn.com/ts/product/ae/b6/ee/96435f85c126e9d8755925797285638e.jpg,,"{'Chinh phục': 0.09683344478208243, 'Kiến tạo': 0.21152690429232865, 'Tri thức': 0.1510906459230919, 'Tự do': 0.16886601603169094, 'Kết nối': 0.15464571994481172, 'Đa động lực': 0.21703726902599438}",Đa động lực,0.21703726902599438
172069382,Einstein Cuộc Đời Và Vũ Trụ,Walter Isaacson,319000,227500,55.0,Sách Danh Nhân,10,4.8,720,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/b2/3d/47/1a87661e132b2bb953ee8412636fe386.jpg,,"{'Chinh phục': 0.10858835143139188, 'Kiến tạo': 0.3800592300098717, 'Tri thức': 0.0, 'Tự do': 0.10365251727541953, 'Kết nối': 0.10365251727541953, 'Đa động lực': 0.3040473840078974}",Kiến tạo,0.3800592300098717
186286182,Những Chàng Trai Xấu Tính (Tái Bản 2022),Nguyễn Nhật Ánh,35000,25900,118.0,Truyện ngắn - Tản văn - Tạp Văn,8,4.8,166,NXB Trẻ,https://salt.tikicdn.com/ts/product/7e/ff/0c/473540ea403f9a28bc6757c5c8e65760.jpg,,"{'Chinh phục': 0.07301692665117822, 'Kiến tạo': 0.20909392631928309, 'Tri thức': 0.0, 'Tự do': 0.27879190175904417, 'Kết nối': 0.20909392631928309, 'Đa động lực': 0.23000331895121143}",Đa động lực,0.23000331895121143
83004183,Nhóc Miko! Cô Bé Nhí Nhảnh 34,ONO Eriko,20000,16400,2115.0,Nhóc Miko! Cô Bé Nhí Nhảnh 34,529,5.0,188,NXB Trẻ,https://salt.tikicdn.com/ts/product/ab/9e/b1/b2921bbcf828873ddf1d6b09600ff5b8.jpg,,"{'Chinh phục': 0.1417027755006441, 'Kiến tạo': 0.36889565522894946, 'Tri thức': 0.0, 'Tự do': 0.4488230471952219, 'Kết nối': 0.0, 'Đa động lực': 0.04057852207518444}",Tự do,0.4488230471952219
199614166,Trái Cây Đại Chiến Zombie - Thế Giới Khủng Long: Tập 3: Trận Chiến Xuyên Thời Gian,Tiếu Giang Nam,89000,66400,22.0,Truyện tranh thiếu nhi,0,0.0,174,Nhà Xuất Bản Phụ Nữ Việt Nam,https://salt.tikicdn.com/ts/product/a7/60/95/96d13a895c4d6fdd7d8c77c0ce6d1010.jpg,,"{'Chinh phục': 0.0, 'Kiến tạo': 0.392156862745098, 'Tri thức': 0.196078431372549, 'Tự do': 0.196078431372549, 'Kết nối': 0.0, 'Đa động lực': 0.2156862745098039}",Kiến tạo,0.392156862745098
184629951,Bộ Sách Gieo Trồng Hạnh Phúc (4 Cuốn),Thích Nhất Hạnh,359000,251300,46.0,Sách nghệ thuật sống đẹp,2,5.0,881,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/08/7d/c4/1994ca29b09f57503ee8553c78afe9b5.jpg,,"{'Chinh phục': 0.0, 'Kiến tạo': 0.4878048780487805, 'Tri thức': 0.24390243902439024, 'Tự do': 0.0, 'Kết nối': 0.0, 'Đa động lực': 0.2682926829268293}",Kiến tạo,0.4878048780487805
19913969,Khi Bàn Chân Chạm Vào Đất Mẹ,Nhiều tác giả,135000,100000,498.0,Khi Bàn Chân Chạm Vào Đất Mẹ,52,4.8,384,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/08/65/36/b6360c2290e237f445e5b8201ecaf0c4.jpg,,"{'Chinh phục': 0.24741340530814215, 'Kiến tạo': 0.18893387314439944, 'Tri thức': 0.07872244714349977, 'Tự do': 0.18893387314439944, 'Kết nối': 0.15744489428699954, 'Đa động lực': 0.1385515069725596}",Đa động lực,0.1385515069725596
167685123,Vượt Bẫy Cảm Xúc,,188000,107100,217.0,Sách tư duy - Kỹ năng sống,31,5.0,340,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/media/catalog/producttmp/95/a9/d0/97b13b10ddabbd4ebe3b3ad426e67b3c.jpg,,"{'Chinh phục': 0.34375, 'Kiến tạo': 0.328125, 'Tri thức': 0.328125, 'Tự do': 0.0, 'Kết nối': 0.0, 'Đa động lực': 0.0}",Chinh phục,0.34375
52631361,Combo 4 Cuốn Mô Hình Kinh Doanh Dành Cho Những Người Khởi Nghiệp: Tạo Lập Mô Hình Kinh Doanh + Mô Hình Kinh Doanh Nhóm + Tạo Lập Mô Hình Kinh Doanh Cá Nhân + Thiết Kế Giải Pháp Giá Trị,.,1236000,1066000,2.0,Bài học kinh doanh,0,0.0,,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/51/ef/39/c3f34489f510d95189b3f8c245979e45.jpg,,"{'Chinh phục': 0.2514394151769348, 'Kiến tạo': 0.15396890431932372, 'Tri thức': 0.14038341276173635, 'Tự do': 0.1720828930627736, 'Kết nối': 0.16755439587691112, 'Đa động lực': 0.11457097880232031}",Đa động lực,0.11457097880232031
86049349,YOGA NÂNG CAO - Chạm tới giới hạn bản thân,Phan Thị Nga,275000,155000,212.0,YOGA NÂNG CAO - Chạm tới giới hạn bản thân,42,5.0,500,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/06/cb/a7/3d7cb62dfcf30c3219c9db702be04469.jpg,,"{'Chinh phục': 0.411214953271028, 'Kiến tạo': 0.19626168224299068, 'Tri thức': 0.09813084112149534, 'Tự do': 0.09813084112149534, 'Kết nối': 0.19626168224299068, 'Đa động lực': 0.0}",Chinh phục,0.411214953271028
8835539,Vĩ Đại Do Lựa Chọn (Tái Bản),Jim Collins,145000,104400,3740.0,Sách tư duy - Kỹ năng sống,193,5.0,416,,https://salt.tikicdn.com/ts/product/ef/fd/71/1aa0919684522607e8aeb5708f081b7e.jpg,,"{'Chinh phục': 0.23997611720938777, 'Kiến tạo': 0.1494970835438387, 'Tri thức': 0.21701189546686261, 'Tự do': 0.13502962384604786, 'Kết nối': 0.1736095163734901, 'Đa động lực': 0.08487576356037294}",Đa động lực,0.08487576356037294
195288800,Combo 2 Cuốn Khám Phá Sứ Mệnh Với Câu Hỏi Tại Sao – Bắt Đầu Với Câu Hỏi Tại Sao,Simon Sinek,208000,145600,58.0,Sách tư duy - Kỹ năng sống,5,5.0,634,Nhà Xuất Bản Công Thương,https://salt.tikicdn.com/ts/product/8f/00/09/1c2f5a91a018be29801b4c428c52b20c.png,,"{'Chinh phục': 0.34374999999999994, 'Kiến tạo': 0.328125, 'Tri thức': 0.328125, 'Tự do': 0.0, 'Kết nối': 0.0, 'Đa động lực': 0.0}",Chinh phục,0.34374999999999994
168576286,Kính Vạn Hoa - 16 - Người Giúp Việc Khác Thường - Ngủ Quên Trên Đồi - Kẻ Thần Bí (Tái Bản 2022),Nguyễn Nhật Ánh,86000,68700,7.0,Văn học thiếu nhi,2,5.0,376,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/f8/e8/64/f7b8ff87e7de2e64a0339514070e9af4.jpg,,"{'Chinh phục': 0.07251153592617006, 'Kiến tạo': 0.13843111404087013, 'Tri thức': 0.13843111404087013, 'Tự do': 0.2076466710613052, 'Kết nối': 0.13843111404087013, 'Đa động lực': 0.30454845088991433}",Đa động lực,0.30454845088991433
101818123,Bill Marriott - Những Quyết Định Lịch Sử Làm Nên Đế Chế Khách Sạn Thành Công Nhất Thế Giới,,299000,182400,281.0,Sách doanh nhân,47,5.0,560,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/e2/c3/0b/bc22567d3ca1eaca07093c26969277ba.jpg,,"{'Chinh phục': 0.236254295532646, 'Kiến tạo': 0.2029639175257732, 'Tri thức': 0.14282646048109968, 'Tự do': 0.08268900343642611, 'Kết nối': 0.2029639175257732, 'Đa động lực': 0.13230240549828182}",Đa động lực,0.13230240549828182
53095305,Trong Chúng Tôi Có Kẻ Nói Dối,,139000,76450,569.0,Tiểu Thuyết,122,4.7,340,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/37/77/73/ff96ca87bf74d53cd2d57ed201dc0c27.jpg,,"{'Chinh phục': 0.14908808768500967, 'Kiến tạo': 0.21656075977960892, 'Tri thức': 0.09418674314224261, 'Tự do': 0.24543552775022345, 'Kết nối': 0.1684361464952514, 'Đa động lực': 0.12629273514766398}",Đa động lực,0.12629273514766398
14645355,How Things Work - Cách Mọi Vật Vận Hành,T.J.Resler,255000,216750,5.0,Kiến thức - Bách khoa,1,5.0,207,,https://salt.tikicdn.com/ts/product/7f/bd/c7/ad0a409022a5d06770b0e9bc262f2696.jpg,,"{'Chinh phục': 0.1879940183721427, 'Kiến tạo': 0.17944883571886347, 'Tri thức': 0.08224738303781243, 'Tự do': 0.2990813928647725, 'Kết nối': 0.119632557145909, 'Đa động lực': 0.1315958128604999}",Đa động lực,0.1315958128604999
201622315,HOÀNG HÔN CỦA BẦY MÃNH THÚ - Marc Levy - Thiên Thạch dịch – Nhã Nam - NXB Hội Nhà Văn (Bìa mềm),,189000,161000,,Truyện trinh thám,0,0.0,424,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/9f/78/09/81dafa12e657266d947226d5cd9d4734.jpg,,"{'Chinh phục': 0.2839625685705066, 'Kiến tạo': 0.06776379477250725, 'Tri thức': 0.15811552113585028, 'Tự do': 0.2484672474991933, 'Kết nối': 0.06776379477250725, 'Đa động lực': 0.17392707324943532}",Đa động lực,0.17392707324943532
189765038,Python lập trình thuật toán, Bùi Việt Hà,95000,95000,271.0,Lập Trình,37,5.0,178,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,https://salt.tikicdn.com/ts/product/00/a0/11/2124f4d03407b4c8d97d19ea6dbb5a61.jpg,,"{'Chinh phục': 0.07657500870170553, 'Kiến tạo': 0.3289244691959624, 'Tri thức': 0.09745910198398887, 'Tự do': 0.19491820396797774, 'Kết nối': 0.19491820396797774, 'Đa động lực': 0.10720501218238776}",Kiến tạo,0.3289244691959624
189657050,Vivre Card - Thẻ Dữ Liệu Nhân Vật One Piece Starter Set - Tập 2 [Tặng Kèm Obi],Eiichiro Oda,120000,112000,307.0,Vivre Card - Thẻ Dữ Liệu Nhân Vật One Piece Starter Set - Tập 2 [Tặng Kèm Obi],65,5.0,32,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/86/a8/d2/f1e376878ce159545c36d21888a2e214.jpg,,"{'Chinh phục': 0.2761926500798904, 'Kiến tạo': 0.17975348094042454, 'Tri thức': 0.14380278475233965, 'Tự do': 0.17975348094042454, 'Kết nối': 0.16776991554439627, 'Đa động lực': 0.052727687742524544}",Đa động lực,0.052727687742524544
193895773,Content Marketing Trong Kỷ Nguyên 4.0 ( Tái Bản),Alexander Jutkowitz,169000,101400,88.0,Sách Marketing - Bán hàng ,5,5.0,340,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/d4/d5/b2/4cd4ec419c88a2fce049f73755c89433.jpg,,"{'Chinh phục': 1.0, 'Kiến tạo': 0.0, 'Tri thức': 0.0, 'Tự do': 0.0, 'Kết nối': 0.0, 'Đa động lực': 0.0}",Chinh phục,1.0
33543681,Chuyện Về Cô Gái Ấy,Ichikawa Takuji,108000,59400,943.0,Tiểu Thuyết,112,4.8,316,,https://salt.tikicdn.com/ts/product/d5/5c/83/d782a94b6af9e7d63b8e58bf9a68d591.jpg,,"{'Chinh phục': 0.16798167472639347, 'Kiến tạo': 0.23161109697123955, 'Tri thức': 0.06532620683804191, 'Tự do': 0.1841011283617545, 'Kết nối': 0.14846865190464073, 'Đa động lực': 0.20251124119792988}",Đa động lực,0.20251124119792988
44627532,Cẩm Nang Hướng Dẫn Thải Độc & Chế Độ Ăn Uống Lành Mạnh,Trần Bích Hà,145000,101500,3368.0,Cẩm Nang Hướng Dẫn Thải Độc & Chế Độ Ăn Uống Lành Mạnh,298,4.8,213,,https://salt.tikicdn.com/ts/product/a5/61/ee/62094b28a85fc2a18142d2a94f3de769.jpg,,"{'Chinh phục': 0.11774150388011773, 'Kiến tạo': 0.19668183034519668, 'Tri thức': 0.16858442601016854, 'Tự do': 0.17982338774417983, 'Kết nối': 0.15172598340915172, 'Đa động lực': 0.18544286861118545}",Đa động lực,0.18544286861118545
155463014,Quốc Gia Khởi Nghiệp - Câu Chuyện Về Nền Kinh Tế Thần Kỳ Của Israel (Tái Bản),Dan Senor,209000,138000,427.0,Sách khởi nghiệp,62,4.8,508,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/57/d2/58/0f0141d2fe0c90f0d18ab6636fa8389c.jpg,,"{'Chinh phục': 0.24871448889537215, 'Kiến tạo': 0.0, 'Tri thức': 0.18380073666168262, 'Tự do': 0.4518434776266365, 'Kết nối': 0.022975092082710327, 'Đa động lực': 0.09266620473359834}",Tự do,0.4518434776266365
199179211,FANGS - Khi Ma Cà Rồng Phải Lòng Người Sói,Sarah Andersen,45000,39900,56.0,Truyện ngắn - Tản văn - Tạp Văn,11,4.5,108,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/37/aa/b9/54e4c152d8753733491b209e31d613e9.jpg,,"{'Chinh phục': 0.0, 'Kiến tạo': 0.28441410693970426, 'Tri thức': 0.0, 'Tự do': 0.5005688282138795, 'Kết nối': 0.1023890784982935, 'Đa động lực': 0.11262798634812286}",Tự do,0.5005688282138795
75601401,Nghệ Thuật Bán Hàng Bằng Câu Chuyện,Paul Smith,180000,129600,854.0,Sách Marketing - Bán hàng ,114,5.0,,Nhà Xuất Bản Hồng Đức,https://salt.tikicdn.com/ts/product/36/2c/56/b98c2c33983caf3f5c50f2f4662e2a92.jpg,,"{'Chinh phục': 0.20942719876247565, 'Kiến tạo': 0.15617795362258483, 'Tri thức': 0.07184185866638901, 'Tự do': 0.13743659918787463, 'Kết nối': 0.11244812660826108, 'Đa động lực': 0.3126682631524148}",Đa động lực,0.3126682631524148
109982956,Leonardo Da Vinci - Thiên Tài Toàn Năng,Rasmus Hoài Nam,60000,37400,228.0,Kiến thức - Bách khoa,33,5.0,174,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/7c/e2/c7/4fc5dbd0e1885f6e89551c4fe9716e2c.jpg,,"{'Chinh phục': 0.0, 'Kiến tạo': 0.0, 'Tri thức': 1.0, 'Tự do': 0.0, 'Kết nối': 0.0, 'Đa động lực': 0.0}",Tri thức,1.0
160082484,Thực Hành Drucker,William A. Cohen,165000,99000,180.0,"Sách quản trị, lãnh đạo",12,4.8,392,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/98/a5/37/632737c8b712802d71a03ab533c8abdd.jpg,,"{'Chinh phục': 0.10757467994310098, 'Kiến tạo': 0.14935988620199148, 'Tri thức': 0.14935988620199148, 'Tự do': 0.17736486486486489, 'Kết nối': 0.25204480796586054, 'Đa động lực': 0.16429587482219063}",Đa động lực,0.16429587482219063
200705613,Doraemon Movie Story: Nobita Và Cuộc Đại Thủy Chiến Sở Xứ Sở Người Cá (Tái Bản 2022),Fujiko F Fujio,32000,32000,,Doraemon Movie Story: Nobita Và Cuộc Đại Thủy Chiến Sở Xứ Sở Người Cá (Tái Bản 2022),0,0.0,,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/49/07/b7/5f699b355a49b231d1fb62e3452c829d.jpg,,"{'Chinh phục': 0.34374999999999994, 'Kiến tạo': 0.328125, 'Tri thức': 0.328125, 'Tự do': 0.0, 'Kết nối': 0.0, 'Đa động lực': 0.0}",Chinh phục,0.34374999999999994
196515668,"Quán Rượu Dị Giới ""Nobu"" - Tập 11",Natsuya Semikawa,40000,32000,137.0,"Quán Rượu Dị Giới ""Nobu"" - Tập 11",16,5.0,,NXB Trẻ,https://salt.tikicdn.com/ts/product/a7/09/87/1e52f7528c2aee80936bcfd5f628b458.jpg,,"{'Chinh phục': 0.0, 'Kiến tạo': 0.0, 'Tri thức': 0.0, 'Tự do': 0.0, 'Kết nối': 0.0, 'Đa động lực': 0.0}",Đa động lực,0.0
75697499,Đảo Mộng Mơ - Ấn Bản Kỷ Niệm 10 Năm Xuất Bản Lần Đầu,Nguyễn Nhật Ánh,200000,116001,1876.0,Văn học thiếu nhi,446,5.0,220,Nhà Xuất Bản Văn Học,https://salt.tikicdn.com/ts/product/e6/ba/47/1cbe5a75d37e2f3a80a7ac05e631c300.jpg,,"{'Chinh phục': 0.1937459933043664, 'Kiến tạo': 0.1985378393954503, 'Tri thức': 0.058473473246605234, 'Tự do': 0.31276508945858617, 'Kết nối': 0.13326512507365845, 'Đa động lực': 0.10321247952133343}",Tự do,0.31276508945858617
1639671,Ngay Bây Giờ Hoặc Không Bao Giờ (Tái Bản),J. S. Scott,79000,52800,5698.0,Sách tư duy - Kỹ năng sống,212,4.7,142,,https://salt.tikicdn.com/ts/product/d6/1d/91/edd2ec03ed675fe22760d8b9ccfc4ad7.jpg,,"{'Chinh phục': 0.1932864760058168, 'Kiến tạo': 0.13360397479398933, 'Tri thức': 0.15056955889481338, 'Tự do': 0.2884149297140087, 'Kết nối': 0.08482792050412022, 'Đa động lực': 0.14929714008725162}",Đa động lực,0.14929714008725162
544731,Giáo Trình Chuẩn HSK 2 - Bài Học (Kèm file MP3),Khương Lệ Bình,198000,153600,95.0,Sách Học Tiếng Hoa,9,5.0,144,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/media/catalog/product/h/s/hsk2bh.u547.d20160914.t111542.598845.jpg,,"{'Chinh phục': 0.1533902736621928, 'Kiến tạo': 0.19173784207774097, 'Tri thức': 0.12724420428795538, 'Tự do': 0.21962698274359416, 'Kết nối': 0.12201499041310791, 'Đa động lực': 0.18598570681540874}",Đa động lực,0.18598570681540874
